hist_bin,dataset,args,remove_categorical,epsilon,final_trees,train_auc,test_auc,train_pr,test_pr,train_acc,test_acc,f1_score,training_time
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.4}",False,0.4,100,0.7957561437147335,0.7929553014946487,0.3198356321698155,0.3158246506992818,0.9324844395875896,0.9324852415398687,0.20287958115183247,1.1638851165771484
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.5}",False,0.5,100,0.8001874792838309,0.7958929211586957,0.31510197080278013,0.3092804130571493,0.9323300232812277,0.9319032177600399,0.1339443073669369,1.1253929138183594
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.05}",False,0.05,100,0.6497662059630708,0.6377399075761158,0.13965742769376674,0.1341315301055789,0.9303938803629971,0.9302125772567279,0.003955696202531646,1.0917701721191406
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.1}",False,0.1,100,0.7575282574546023,0.7542062127157916,0.23387444185523398,0.23286240385956264,0.9305126621371217,0.9310163243812533,0.04306036139946175,1.132638931274414
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.2}",False,0.2,100,0.7834045260369649,0.7770565226682024,0.2925544864008801,0.2911559631809632,0.9309402765239702,0.9308777472908178,0.049542682926829264,1.1522948741912842
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.3}",False,0.3,100,0.7509572828503615,0.7459918625655991,0.28165630867142344,0.2837316113668489,0.9310471801206823,0.9314874864887337,0.06505295007564295,1.093846082687378
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.4}",False,0.4,100,0.8013638030947637,0.7958336720327184,0.3240314708591035,0.3236450706976495,0.9324012923457025,0.9319032177600399,0.13455442057062347,1.2370707988739014
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.5}",False,0.5,100,0.7518631165017338,0.7485117206461807,0.2769147968941549,0.27405721778574316,0.9309759110562076,0.9313766248163854,0.08092056421677803,1.1406099796295166
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.05}",False,0.05,100,0.7001029594963573,0.6900875558800522,0.22546727864047278,0.22269882667972776,0.9306195657338338,0.9306837393642083,0.022665103556076593,1.104768991470337
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.1}",False,0.1,100,0.7404127053641977,0.7366121033739115,0.17480846837488329,0.17242537531057417,0.930441393072647,0.9305451622737729,0.005555555555555555,1.1412107944488525
