hist_bin,dataset,args,remove_categorical,epsilon,final_trees,train_auc,test_auc,train_pr,test_pr,train_acc,test_acc,f1_score,training_time
128,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 0.25}",False,0.25,100,0.8245142166107726,0.8260825487764538,0.3490298153684914,0.33833378004686837,0.9327457594906637,0.9312934785621241,0.2351126195618636,1.2265729904174805
2,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 0.5}",False,0.5,100,0.7810642039219485,0.7737051392813056,0.2998074852585233,0.2976383132319754,0.931272865491519,0.9313489093982983,0.1865353037766831,1.1087963581085205
4,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 0.5}",False,0.5,100,0.7873465999734223,0.7837185267086435,0.32801019635639667,0.320103761711723,0.9325675868294769,0.932596103212217,0.23232323232323235,1.2636759281158447
8,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 0.5}",False,0.5,100,0.8045634433562386,0.7988653156757076,0.32977253751156477,0.33324416366610876,0.932258754216753,0.9326792494664782,0.23879661548104042,1.2010161876678467
16,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 0.5}",False,0.5,100,0.809718685608037,0.8066650704529966,0.34739835703885796,0.341690271318276,0.9335415973772985,0.9329286882292619,0.24937965260545908,2.07131028175354
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 0.5}",False,0.5,100,0.8240830715376912,0.8186784218104837,0.33720337463518246,0.33732209733447704,0.932104337910391,0.9319032177600399,0.22271433090794052,1.1252198219299316
64,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 0.5}",False,0.5,100,0.8276029982283652,0.8276582226702149,0.3511754034594276,0.3403942048129521,0.9330545921033877,0.9325406723760428,0.2538320049049663,1.2669687271118164
128,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 0.5}",False,0.5,100,0.8359817920285382,0.834788023925574,0.3528873050027277,0.3564699073581836,0.9326507340713641,0.9323189490313462,0.2792207792207792,1.3169879913330078
2,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 0.75}",False,0.75,100,0.790589585170376,0.7828649448548294,0.3060403205024245,0.31108417519355636,0.9313560127334062,0.932291233613259,0.20085050703303894,1.1877641677856445
4,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 0.75}",False,0.75,100,0.7955272190003738,0.7917757306408085,0.33473711973065823,0.33329037345949164,0.932805150377726,0.9330949807377844,0.25401730531520395,1.3499391078948975
8,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 0.75}",False,0.75,100,0.8084787736595289,0.8000506724377795,0.3395384338378618,0.3331527430771264,0.9326032213617143,0.9329841190654361,0.2659380692167577,1.3032591342926025
16,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 0.75}",False,0.75,100,0.818635194237201,0.8160316420509734,0.35039954124403927,0.33574826780733147,0.9333396683612867,0.9314874864887337,0.23844731977818853,1.4306409358978271
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 0.75}",False,0.75,100,0.8234396423300914,0.8222731222416989,0.3556954503866574,0.34737001439037063,0.9334703283128237,0.932263518195172,0.2516840171463564,1.144385814666748
64,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 0.75}",False,0.75,100,0.836256939848428,0.836952494176727,0.3455414899807863,0.3497316164916094,0.9319499216040291,0.931958648596214,0.24808575803981625,1.3949329853057861
128,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 0.75}",False,0.75,100,0.8346036460893875,0.8341005998121565,0.3637693845475696,0.351745444169705,0.9330545921033877,0.9335384274271777,0.2746521476104053,1.3422911167144775
2,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 1}",False,1.0,100,0.7934830472729066,0.7864572810237488,0.31389345774975075,0.31490235903506314,0.9315816981042429,0.9312103323078629,0.22096672944130571,1.242408275604248
4,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 1}",False,1.0,100,0.8015978186133157,0.7967799353446735,0.33590542005675844,0.32972995328848187,0.9326863686036014,0.931958648596214,0.23734078906492698,1.188525915145874
8,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 1}",False,1.0,100,0.8107086353611668,0.805950011796362,0.33733212274684116,0.34049896127156737,0.9327220031358389,0.9321803719409107,0.2412403100775194,1.3052489757537842
16,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 1}",False,1.0,100,0.8239270120950788,0.8222312961843492,0.3571449018841265,0.3428313332858325,0.933684135506248,0.9320140794323882,0.2591362126245847,1.2472789287567139
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 1}",False,1.0,100,0.8340344448655868,0.8271760082075782,0.36794890775290856,0.3571472643020194,0.9337435263933103,0.9333721349186552,0.26707317073170733,1.262594223022461
64,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 1}",False,1.0,100,0.8297058691320734,0.827782073184302,0.3558780391412748,0.3472310879122714,0.9331377393452749,0.9327346803026524,0.2307448494453249,1.3446002006530762
128,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'log', 'epsilon': 1}",False,1.0,100,0.8298551772038458,0.8267370573688126,0.3563610001300229,0.354550998357263,0.9335891100869482,0.9330949807377844,0.24135763670647392,1.3146588802337646
2,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'exact_quantiles', 'epsilon': 0.1}",False,0.1,100,0.7418912588513549,0.7382668553070763,0.21250234444048016,0.21593346023939355,0.9218059580937901,0.9228125606274771,0.20903152513490486,1.4238159656524658
4,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'exact_quantiles', 'epsilon': 0.1}",False,0.1,100,0.7420883818596296,0.7444858809463484,0.24327423241373478,0.23797387069362924,0.9216396636100157,0.9213436434688618,0.2620904836193448,1.3177077770233154
8,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'exact_quantiles', 'epsilon': 0.1}",False,0.1,100,0.7595940929214692,0.7548740395897267,0.2418080957008565,0.23545450607982116,0.9158906257423861,0.91566198276101,0.27633769322235435,1.4702200889587402
16,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'exact_quantiles', 'epsilon': 0.1}",False,0.1,100,0.7489813885610306,0.7427411741791478,0.2514199137406938,0.2431312724154452,0.9196560079821352,0.9200964496549431,0.26472838561591433,1.5473837852478027
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'split_method': 'totally_random', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'sketch_type': 'exact_quantiles', 'epsilon': 0.1}",False,0.1,100,0.7413612784224747,0.750751776006511,0.21677398292430777,0.23510894781303104,0.9151423005654012,0.9172140461738866,0.26627364283959715,1.6555111408233643
