hist_bin,dataset,args,remove_categorical,num_trees,final_trees,train_auc,test_auc,train_pr,test_pr,train_acc,test_acc,f1_score,training_time
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'gradient_budgets': 'vector_mechanism', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 4, 'epsilon': 1, 'verbose': False, 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'num_trees': 10}",False,10,10,0.5494219231456587,0.5473544748439996,0.08746103977370914,0.08931265145391534,0.9306552002660712,0.9307391702003824,0.022682831443097382,0.7560830116271973
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'gradient_budgets': 'vector_mechanism', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 4, 'epsilon': 1, 'verbose': False, 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'num_trees': 25}",False,25,25,0.7413792107966072,0.7364152933886743,0.1967544094249754,0.1946813146077474,0.930548296669359,0.9306837393642083,0.008719778042013475,0.4312019348144531
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'gradient_budgets': 'vector_mechanism', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 4, 'epsilon': 1, 'verbose': False, 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'num_trees': 50}",False,50,50,0.7478558124087752,0.7470186771256245,0.20050256707774478,0.20249783149865166,0.9306433220886587,0.9305451622737729,0.017254901960784313,0.5930607318878174
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'gradient_budgets': 'vector_mechanism', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 4, 'epsilon': 1, 'verbose': False, 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'num_trees': 75}",False,75,75,0.8024108034589539,0.7975860299804142,0.3234326025241018,0.31932437340814507,0.9327576376680762,0.9320417948504753,0.13111268603827075,0.8226358890533447
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'gradient_budgets': 'vector_mechanism', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 4, 'epsilon': 1, 'verbose': False, 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'num_trees': 100}",False,100,100,0.807503125291172,0.8035674710203816,0.31758123349755896,0.31408517985454054,0.9323062669264028,0.9314597710706466,0.13682373472949388,1.3060529232025146
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'gradient_budgets': 'vector_mechanism', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 4, 'epsilon': 1, 'verbose': False, 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'num_trees': 200}",False,200,200,0.8075494040398683,0.8019310985534066,0.33635448134437407,0.3309992507338224,0.9330545921033877,0.932263518195172,0.1664392905866303,2.0412919521331787
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'gradient_budgets': 'vector_mechanism', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 4, 'epsilon': 1, 'verbose': False, 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'num_trees': 300}",False,300,300,0.8095091989064263,0.8041159264098054,0.33067725863579145,0.32549199036943205,0.9324369268779399,0.9321803719409107,0.23411580594679188,3.1245930194854736
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'gradient_budgets': 'vector_mechanism', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 4, 'epsilon': 1, 'verbose': False, 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 2, 'num_trees': 10}",False,10,10,0.6285499543616931,0.6293658152716566,0.13714563001507638,0.13968000455369836,0.9306314439112463,0.9307114547822954,0.021143304620203602,0.21654295921325684
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'gradient_budgets': 'vector_mechanism', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 4, 'epsilon': 1, 'verbose': False, 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 2, 'num_trees': 25}",False,25,25,0.6950853053380563,0.6875058349161813,0.2096743655665957,0.20533474515747877,0.9305958093790089,0.9305174468556858,0.007128712871287129,0.4035987854003906
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'gradient_budgets': 'vector_mechanism', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 4, 'epsilon': 1, 'verbose': False, 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 2, 'num_trees': 50}",False,50,50,0.7398557194519563,0.7358331918142159,0.25561576910697414,0.25085805232182123,0.9308690074594954,0.9307391702003824,0.027247956403269755,0.7149291038513184
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'gradient_budgets': 'vector_mechanism', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 4, 'epsilon': 1, 'verbose': False, 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 2, 'num_trees': 75}",False,75,75,0.8016047140017628,0.7989413284906273,0.32027425072261206,0.316044540511328,0.9320330688459163,0.9316537789972562,0.11038961038961038,0.9897537231445312
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'gradient_budgets': 'vector_mechanism', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 4, 'epsilon': 1, 'verbose': False, 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 2, 'num_trees': 100}",False,100,100,0.73852800258708,0.7295188412577029,0.22112974631289145,0.21282735861315177,0.9307621038627832,0.930905462708905,0.025029331247555724,1.1994929313659668
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'gradient_budgets': 'vector_mechanism', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 4, 'epsilon': 1, 'verbose': False, 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 2, 'num_trees': 200}",False,200,200,0.7943235667575068,0.7906214419486046,0.3192128851720433,0.3223579809130953,0.9321874851522782,0.931930933178127,0.13764044943820225,1.9663591384887695
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'gradient_budgets': 'vector_mechanism', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 4, 'epsilon': 1, 'verbose': False, 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 2, 'num_trees': 300}",False,300,300,0.8065410222151523,0.8021714157171738,0.3246642388066662,0.3245424357427513,0.931973677958854,0.9318477869238657,0.22502363693665298,3.3653628826141357
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'gradient_budgets': 'vector_mechanism', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 4, 'epsilon': 1, 'verbose': False, 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 3, 'num_trees': 10}",False,10,10,0.5874829300949447,0.5895180989506265,0.11750135653939074,0.12225596924962175,0.9306552002660712,0.9307391702003824,0.022682831443097382,0.23562097549438477
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'gradient_budgets': 'vector_mechanism', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 4, 'epsilon': 1, 'verbose': False, 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 3, 'num_trees': 25}",False,25,25,0.714620574704442,0.7095616992739624,0.227037906378795,0.22715625616236923,0.9306789566208961,0.9306283085280341,0.0126232741617357,0.38472700119018555
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'gradient_budgets': 'vector_mechanism', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 4, 'epsilon': 1, 'verbose': False, 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 3, 'num_trees': 50}",False,50,50,0.7868736756108147,0.7811644224669169,0.28257300155851195,0.2775023239528889,0.9305245403145341,0.930600593109947,0.016496465043205025,0.6326107978820801
