hist_bin,dataset,args,remove_categorical,num_trees,final_trees,train_auc,test_auc,train_pr,test_pr,train_acc,test_acc,f1_score,training_time
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 2, 'epsilon': 1, 'num_trees': 25}",False,25,25,0.738120208005066,0.7346567158866474,0.20324287853373046,0.1946109917763721,0.9306552002660712,0.9307391702003824,0.022682831443097382,0.2540571689605713
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 2, 'epsilon': 1, 'num_trees': 50}",False,50,50,0.8038014996597038,0.7974085974414311,0.3238490997671737,0.3218391361176191,0.9306552002660712,0.9307391702003824,0.022682831443097382,0.2980673313140869
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 2, 'epsilon': 1, 'num_trees': 75}",False,75,75,0.7975034198726405,0.7917436348890885,0.30649166948960616,0.3012172771280384,0.9306552002660712,0.9307391702003824,0.022682831443097382,0.3450777530670166
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 2, 'epsilon': 1, 'num_trees': 100}",False,100,100,0.8028182685461401,0.7996787050704919,0.3229284552696098,0.3198641824941485,0.9306552002660712,0.9307391702003824,0.022682831443097382,0.47710657119750977
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 2, 'epsilon': 1, 'num_trees': 200}",False,200,200,0.8099032038025884,0.8037184095647929,0.33675979594141137,0.336580978024209,0.9307145911531335,0.9307391702003824,0.022682831443097382,0.8781981468200684
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 2, 'epsilon': 1, 'num_trees': 300}",False,300,300,0.8102863506440314,0.8052248545319307,0.3403803073041969,0.3373670283094745,0.9317717489428422,0.9317923560876916,0.0772403449568804,1.2922906875610352
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 2, 'epsilon': 1, 'num_trees': 10}",False,10,10,0.6237794955150519,0.6153360570743849,0.15536247979754517,0.15482796951890243,0.9306552002660712,0.9307391702003824,0.022682831443097382,0.10502290725708008
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 2, 'epsilon': 1, 'num_trees': 25}",False,25,25,0.7149310984855677,0.7126319730619518,0.22682149634385324,0.22989281915236628,0.9306789566208961,0.9307668856184695,0.023455824863174355,0.1670377254486084
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 2, 'epsilon': 1, 'num_trees': 50}",False,50,50,0.7240911430699274,0.7222923131607266,0.24389587375548155,0.24354892936001607,0.9299068750890863,0.9302957235109892,0.17998043690903162,0.32607364654541016
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 2, 'epsilon': 1, 'num_trees': 75}",False,75,75,0.7924021209429313,0.7877853905175594,0.31289727094984154,0.3069495614727103,0.9327101249584264,0.9326792494664782,0.14441704825642832,0.36408185958862305
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 2, 'epsilon': 1, 'num_trees': 100}",False,100,100,0.8084110941126693,0.8041898244574451,0.3235881203607879,0.3224021496342097,0.9296336770085998,0.9301848618386408,0.3004720910858095,0.5121159553527832
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 2, 'epsilon': 1, 'num_trees': 200}",False,200,200,0.801477117675259,0.7969011305189456,0.32584899062550676,0.32266059780722295,0.9295267734118877,0.9307114547822954,0.3074792243767313,0.9282095432281494
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 2, 'epsilon': 1, 'num_trees': 300}",False,300,300,0.8124235021023296,0.8086456688176068,0.3346521047284977,0.3311977618498889,0.9265334727039483,0.9270807350128877,0.34142678347934924,1.2672851085662842
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 3, 'epsilon': 1, 'num_trees': 10}",False,10,10,0.714729327636346,0.7056369228767421,0.2162581061680654,0.21322194529170702,0.9306314439112463,0.9307391702003824,0.023446658851113716,0.1380317211151123
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 3, 'epsilon': 1, 'num_trees': 25}",False,25,25,0.6164554681194115,0.61593808260799,0.12245084485743016,0.12230392127702322,0.9306552002660712,0.9306560239461212,0.02265625,0.24205327033996582
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 3, 'epsilon': 1, 'num_trees': 50}",False,50,50,0.6968339594826102,0.6862809688361953,0.21025547825815355,0.20643491237561112,0.9309046419917328,0.930600593109947,0.0317092034029389,0.6311419010162354
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 3, 'epsilon': 1, 'num_trees': 75}",False,75,75,0.7692296378197219,0.7617731708219428,0.3056227555667099,0.3013824566078946,0.9322825105715778,0.9321249411047365,0.21782178217821782,0.6301419734954834
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 3, 'epsilon': 1, 'num_trees': 100}",False,100,100,0.7906002992074886,0.7872836322786577,0.29276350322920686,0.29088809655374476,0.9305958093790089,0.9309331781269921,0.1448181194234729,0.8101823329925537
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 3, 'epsilon': 1, 'num_trees': 200}",False,200,200,0.7867232426742499,0.783148537523183,0.2868860210534261,0.2850761062173407,0.9284696156221789,0.9284665059172418,0.24021195172210774,1.4433248043060303
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'max_depth': 3, 'epsilon': 1, 'num_trees': 300}",False,300,300,0.8099774645176622,0.8061097717717014,0.3303074036007415,0.3305553579801207,0.9298118496697867,0.9304620160195116,0.3005296905492054,2.088470935821533
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'max_depth': 3, 'epsilon': 1, 'num_trees': 10}",False,10,10,0.6808464558467113,0.6758369292495576,0.2118737028847444,0.20838912668187867,0.9204993585784197,0.9220919597572129,0.36788846413312337,0.10502314567565918
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'max_depth': 3, 'epsilon': 1, 'num_trees': 25}",False,25,25,0.7770472582866313,0.7709765489179293,0.26453136935771626,0.2605475185779118,0.9306552002660712,0.9307391702003824,0.022682831443097382,0.21304702758789062
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'max_depth': 3, 'epsilon': 1, 'num_trees': 50}",False,50,50,0.7991479187382836,0.7939008341426278,0.31836496902689976,0.3180299249351937,0.9306552002660712,0.9307391702003824,0.022682831443097382,0.3700845241546631
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'max_depth': 3, 'epsilon': 1, 'num_trees': 75}",False,75,75,0.7877310997075353,0.7821780494332317,0.3133231890450416,0.311281454053682,0.9306552002660712,0.9307391702003824,0.022682831443097382,0.5331199169158936
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'max_depth': 3, 'epsilon': 1, 'num_trees': 100}",False,100,100,0.6787305949912859,0.6739224767660142,0.17338216516263352,0.17448995931640454,0.9306552002660712,0.9307391702003824,0.022682831443097382,0.8161840438842773
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'max_depth': 3, 'epsilon': 1, 'num_trees': 200}",False,200,200,0.7538118645632241,0.7501712308057247,0.28227927524192475,0.27885703629828174,0.9306908347983085,0.9307391702003824,0.024970737417089345,1.3272981643676758
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'max_depth': 3, 'epsilon': 1, 'num_trees': 300}",False,300,300,0.7673513405529796,0.7657541014188687,0.2902302284763651,0.28412784643150474,0.9307502256853708,0.9306560239461212,0.025700934579439255,2.015453815460205
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 3, 'epsilon': 1, 'num_trees': 10}",False,10,10,0.7643544890833562,0.7601696010092335,0.2515311157450803,0.24741018698484393,0.9261652492041621,0.9258889720351432,0.2555679287305122,0.11102509498596191
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 3, 'epsilon': 1, 'num_trees': 25}",False,25,25,0.7791179368910484,0.7773984377667591,0.2796429135421856,0.2756129124587284,0.9306552002660712,0.9307391702003824,0.022682831443097382,0.22305059432983398
